,1001temp,1001rhum,1001prcp,1001wdir,1001wspd,1001pres
2018-11-03 20:45:00,21.0,46.25,0.40384615384615385,200.0,2.3499999999999996,1020.9
2018-11-03 21:00:00,21.1,46.0,0.4046153846153846,170.0,0.0,1020.9
2018-11-03 21:15:00,20.925,46.5,0.40538461538461534,140.0,1.9,1020.9
2018-11-03 21:30:00,20.75,47.0,0.40615384615384614,110.0,3.8,1020.9
2018-11-03 21:45:00,20.575,47.5,0.40692307692307694,80.0,5.699999999999999,1020.9
2018-11-03 22:00:00,20.4,48.0,0.4076923076923077,50.0,7.6,1020.9
2018-11-03 22:15:00,19.65,51.0,0.40846153846153843,54.5,5.699999999999999,1021.075
2018-11-03 22:30:00,18.9,54.0,0.40923076923076923,59.0,3.8,1021.25
2018-11-03 22:45:00,18.15,57.0,0.41,63.5,1.9000000000000004,1021.425
2018-11-03 23:00:00,17.4,60.0,0.4107692307692308,68.0,0.0,1021.6
2018-11-03 23:15:00,16.724999999999998,63.75,0.4115384615384615,72.5,0.0,1021.7
2018-11-03 23:30:00,16.049999999999997,67.5,0.41230769230769226,77.0,0.0,1021.8
2018-11-03 23:45:00,15.375,71.25,0.41307692307692306,81.5,0.0,1021.9
2018-11-04 00:00:00,14.7,75.0,0.41384615384615386,86.0,0.0,1022.0
2018-11-04 00:15:00,14.375,76.75,0.4146153846153846,90.5,0.0,1022.15
2018-11-04 00:30:00,14.05,78.5,0.41538461538461535,95.0,0.0,1022.3
2018-11-04 00:45:00,13.725,80.25,0.41615384615384615,99.5,0.0,1022.45
2018-11-04 01:00:00,13.4,82.0,0.4169230769230769,104.0,0.0,1022.6
2018-11-04 01:15:00,13.1,83.0,0.4176923076923077,108.5,0.0,1022.7
2018-11-04 01:30:00,12.8,84.0,0.41846153846153844,113.0,0.0,1022.8
2018-11-04 01:45:00,12.5,85.0,0.41923076923076924,117.5,0.0,1022.9
2018-11-04 02:00:00,12.2,86.0,0.42,122.0,0.0,1023.0
2018-11-04 02:15:00,12.2,84.75,0.4207692307692308,126.5,2.35,1023.15
2018-11-04 02:30:00,12.2,83.5,0.42153846153846153,131.0,4.7,1023.3
2018-11-04 02:45:00,12.2,82.25,0.4223076923076923,135.5,7.050000000000001,1023.45
2018-11-04 03:00:00,12.2,81.0,0.4230769230769231,140.0,9.4,1023.6
2018-11-04 03:15:00,12.075,82.0,0.4238461538461538,134.0,7.050000000000001,1023.6
2018-11-04 03:30:00,11.95,83.0,0.4246153846153846,128.0,4.7,1023.6
2018-11-04 03:45:00,11.825,84.0,0.42538461538461536,122.0,2.3499999999999996,1023.6
2018-11-04 04:00:00,11.7,85.0,0.4261538461538461,116.0,0.0,1023.6
2018-11-04 04:15:00,11.6,85.75,0.4269230769230769,110.0,0.0,1023.6
2018-11-04 04:30:00,11.5,86.5,0.4276923076923077,104.0,0.0,1023.6
2018-11-04 04:45:00,11.4,87.25,0.42846153846153845,98.0,0.0,1023.6
2018-11-04 05:00:00,11.3,88.0,0.4292307692307692,92.0,0.0,1023.6
2018-11-04 05:15:00,11.275,87.25,0.43,86.0,0.0,1023.6
2018-11-04 05:30:00,11.25,86.5,0.4307692307692308,80.0,0.0,1023.6
2018-11-04 05:45:00,11.225,85.75,0.43153846153846154,74.0,0.0,1023.6
2018-11-04 06:00:00,11.2,85.0,0.4323076923076923,68.0,0.0,1023.6
2018-11-04 06:15:00,10.875,86.5,0.433076923076923,62.0,0.0,1023.6
2018-11-04 06:30:00,10.55,88.0,0.4338461538461538,56.0,0.0,1023.6
2018-11-04 06:45:00,10.225,89.5,0.4346153846153846,50.0,0.0,1023.6
2018-11-04 07:00:00,9.9,91.0,0.43538461538461537,44.0,0.0,1023.6
2018-11-04 07:15:00,9.725,91.25,0.4361538461538461,38.0,1.35,1023.6
2018-11-04 07:30:00,9.55,91.5,0.4369230769230769,32.0,2.7,1023.6
2018-11-04 07:45:00,9.375,91.75,0.4376923076923077,26.0,4.050000000000001,1023.6
2018-11-04 08:00:00,9.2,92.0,0.43846153846153846,20.0,5.4,1023.6
2018-11-04 08:15:00,9.2,91.75,0.4392307692307692,105.0,5.4,1023.6
2018-11-04 08:30:00,9.2,91.5,0.44,190.0,5.4,1023.6
2018-11-04 08:45:00,9.2,91.25,0.44076923076923075,275.0,5.4,1023.6
2018-11-04 09:00:00,9.2,91.0,0.44153846153846155,360.0,5.4,1023.6
2018-11-04 09:15:00,9.225,90.25,0.4423076923076923,335.0,4.050000000000001,1023.6
2018-11-04 09:30:00,9.25,89.5,0.44307692307692303,310.0,2.7,1023.6
2018-11-04 09:45:00,9.275,88.75,0.44384615384615383,285.0,1.3499999999999996,1023.6
2018-11-04 10:00:00,9.3,88.0,0.44461538461538463,260.0,0.0,1023.6
2018-11-04 10:15:00,9.15,88.5,0.4453846153846154,235.0,0.0,1023.7
2018-11-04 10:30:00,9.0,89.0,0.4461538461538461,210.0,0.0,1023.8
2018-11-04 10:45:00,8.85,89.5,0.4469230769230769,185.0,0.0,1023.9
2018-11-04 11:00:00,8.7,90.0,0.44769230769230767,160.0,0.0,1024.0
2018-11-04 11:15:00,8.649999999999999,89.75,0.44846153846153847,135.0,1.35,1024.0
2018-11-04 11:30:00,8.6,89.5,0.4492307692307692,110.0,2.7,1024.0
2018-11-04 11:45:00,8.55,89.25,0.44999999999999996,85.0,4.050000000000001,1024.0
2018-11-04 12:00:00,8.5,89.0,0.45076923076923076,60.0,5.4,1024.0
2018-11-04 12:15:00,8.625,89.75,0.45153846153846156,57.5,5.4,1024.175
2018-11-04 12:30:00,8.75,90.5,0.4523076923076923,55.0,5.4,1024.35
2018-11-04 12:45:00,8.875,91.25,0.45307692307692304,52.5,5.4,1024.525
2018-11-04 13:00:00,9.0,92.0,0.45384615384615384,50.0,5.4,1024.7
2018-11-04 13:15:00,9.875,87.25,0.45461538461538464,62.5,7.300000000000001,1024.675
2018-11-04 13:30:00,10.75,82.5,0.4553846153846154,75.0,9.2,1024.65
2018-11-04 13:45:00,11.625,77.75,0.45615384615384613,87.5,11.1,1024.625
2018-11-04 14:00:00,12.5,73.0,0.4569230769230769,100.0,13.0,1024.6
2018-11-04 14:15:00,13.1,70.25,0.4576923076923077,102.5,12.55,1024.6
2018-11-04 14:30:00,13.7,67.5,0.4584615384615385,105.0,12.1,1024.6
2018-11-04 14:45:00,14.3,64.75,0.4592307692307692,107.5,11.649999999999999,1024.6
2018-11-04 15:00:00,14.9,62.0,0.45999999999999996,110.0,11.2,1024.6
2018-11-04 15:15:00,15.475,60.0,0.46076923076923076,110.0,14.425,1024.35
2018-11-04 15:30:00,16.05,58.0,0.46153846153846156,110.0,17.65,1024.1
2018-11-04 15:45:00,16.625,56.0,0.4623076923076923,110.0,20.875,1023.85
2018-11-04 16:00:00,17.2,54.0,0.46307692307692305,110.0,24.1,1023.6
2018-11-04 16:15:00,17.725,53.5,0.4638461538461538,115.0,23.650000000000002,1023.35
2018-11-04 16:30:00,18.25,53.0,0.4646153846153846,120.0,23.200000000000003,1023.1
2018-11-04 16:45:00,18.775,52.5,0.4653846153846154,125.0,22.75,1022.85
2018-11-04 17:00:00,19.3,52.0,0.46615384615384614,130.0,22.3,1022.6
2018-11-04 17:15:00,19.625,52.0,0.4669230769230769,127.5,20.875,1022.25
2018-11-04 17:30:00,19.950000000000003,52.0,0.4676923076923077,125.0,19.450000000000003,1021.9000000000001
2018-11-04 17:45:00,20.275000000000002,52.0,0.4684615384615385,122.5,18.025000000000002,1021.5500000000001
2018-11-04 18:00:00,20.6,52.0,0.46923076923076923,120.0,16.6,1021.2
2018-11-04 18:15:00,20.775000000000002,52.25,0.47,117.5,18.025000000000002,1020.875
2018-11-04 18:30:00,20.950000000000003,52.5,0.4707692307692307,115.0,19.450000000000003,1020.55
2018-11-04 18:45:00,21.125,52.75,0.4715384615384615,112.5,20.875,1020.225
2018-11-04 19:00:00,21.3,53.0,0.4723076923076923,110.0,22.3,1019.9
2018-11-04 19:15:00,21.425,53.75,0.47307692307692306,117.5,20.425,1019.725
2018-11-04 19:30:00,21.55,54.5,0.4738461538461538,125.0,18.55,1019.55
2018-11-04 19:45:00,21.675,55.25,0.4746153846153846,132.5,16.675,1019.375
2018-11-04 20:00:00,21.8,56.0,0.4753846153846154,140.0,14.8,1019.2
2018-11-04 20:15:00,21.8,56.75,0.47615384615384615,142.5,16.225,1019.1
2018-11-04 20:30:00,21.8,57.5,0.4769230769230769,145.0,17.65,1019.0
2018-11-04 20:45:00,21.8,58.25,0.4776923076923077,147.5,19.075,1018.9
2018-11-04 21:00:00,21.8,59.0,0.47846153846153844,150.0,20.5,1018.8
2018-11-04 21:15:00,21.55,60.0,0.47923076923076924,145.0,19.075,1018.7249999999999
2018-11-04 21:30:00,21.3,61.0,0.48,140.0,17.65,1018.65
2018-11-04 21:45:00,21.05,62.0,0.4807692307692307,135.0,16.225,1018.575
2018-11-04 22:00:00,20.8,63.0,0.4815384615384615,130.0,14.8,1018.5
2018-11-04 22:15:00,20.575,64.25,0.4823076923076923,117.5,13.9,1018.5
2018-11-04 22:30:00,20.35,65.5,0.48307692307692307,105.0,13.0,1018.5
2018-11-04 22:45:00,20.125,66.75,0.4838461538461538,92.5,12.1,1018.5
2018-11-04 23:00:00,19.9,68.0,0.4846153846153846,80.0,11.2,1018.5
2018-11-04 23:15:00,19.799999999999997,68.75,0.4853846153846154,85.0,13.0,1018.425
2018-11-04 23:30:00,19.7,69.5,0.48615384615384616,90.0,14.799999999999999,1018.35
2018-11-04 23:45:00,19.6,70.25,0.4869230769230769,95.0,16.599999999999998,1018.2750000000001
2018-11-05 00:00:00,19.5,71.0,0.48769230769230765,100.0,18.4,1018.2
2018-11-05 00:15:00,19.45,71.25,0.48846153846153845,102.5,18.4,1018.375
2018-11-05 00:30:00,19.4,71.5,0.48923076923076925,105.0,18.4,1018.55
2018-11-05 00:45:00,19.35,71.75,0.49,107.5,18.4,1018.725
2018-11-05 01:00:00,19.3,72.0,0.49076923076923074,110.0,18.4,1018.9
2018-11-05 01:15:00,19.2,73.25,0.49153846153846154,112.5,17.95,1018.8
2018-11-05 01:30:00,19.1,74.5,0.49230769230769234,115.0,17.5,1018.7
2018-11-05 01:45:00,19.0,75.75,0.4930769230769231,117.5,17.05,1018.6
2018-11-05 02:00:00,18.9,77.0,0.4938461538461538,120.0,16.6,1018.5
2018-11-05 02:15:00,18.825,77.75,0.49461538461538457,145.0,12.450000000000001,1018.75
2018-11-05 02:30:00,18.75,78.5,0.49538461538461537,170.0,8.3,1019.0
2018-11-05 02:45:00,18.675,79.25,0.49615384615384617,195.0,4.15,1019.25
2018-11-05 03:00:00,18.6,80.0,0.4969230769230769,220.0,0.0,1019.5
2018-11-05 03:15:00,18.225,82.75,0.49769230769230766,245.0,4.15,1019.75
2018-11-05 03:30:00,17.85,85.5,0.49846153846153846,270.0,8.3,1020.0
2018-11-05 03:45:00,17.475,88.25,0.49923076923076926,295.0,12.450000000000001,1020.25
2018-11-05 04:00:00,17.1,91.0,0.5,320.0,16.6,1020.5
2018-11-05 04:15:00,16.55,91.5,0.5,330.0,15.700000000000001,1020.5
2018-11-05 04:30:00,16.0,92.0,0.5,340.0,14.8,1020.5
2018-11-05 04:45:00,15.450000000000001,92.5,0.5,350.0,13.9,1020.5
2018-11-05 05:00:00,14.9,93.0,0.5,360.0,13.0,1020.5
2018-11-05 05:15:00,14.875,93.25,0.4991935483870968,280.0,12.55,1020.325
2018-11-05 05:30:00,14.850000000000001,93.5,0.49838709677419357,200.0,12.1,1020.15
2018-11-05 05:45:00,14.825000000000001,93.75,0.4975806451612903,120.0,11.649999999999999,1019.9749999999999
2018-11-05 06:00:00,14.8,94.0,0.4967741935483871,40.0,11.2,1019.8
2018-11-05 06:15:00,14.875,93.75,0.4959677419354839,37.5,10.75,1019.65
2018-11-05 06:30:00,14.95,93.5,0.49516129032258066,35.0,10.3,1019.5
2018-11-05 06:45:00,15.025,93.25,0.49435483870967745,32.5,9.85,1019.35
2018-11-05 07:00:00,15.1,93.0,0.4935483870967742,30.0,9.4,1019.2
2018-11-05 07:15:00,15.075,93.0,0.49274193548387096,27.5,8.95,1018.9250000000001
2018-11-05 07:30:00,15.05,93.0,0.49193548387096775,25.0,8.5,1018.6500000000001
2018-11-05 07:45:00,15.025,93.0,0.49112903225806454,22.5,8.05,1018.375
2018-11-05 08:00:00,15.0,93.0,0.49032258064516127,20.0,7.6,1018.1
2018-11-05 08:15:00,15.025,93.0,0.48951612903225805,21.25,5.699999999999999,1018.025
2018-11-05 08:30:00,15.05,93.0,0.48870967741935484,22.5,3.8,1017.95
2018-11-05 08:45:00,15.075,93.0,0.4879032258064516,23.75,1.9000000000000004,1017.875
2018-11-05 09:00:00,15.1,93.0,0.4870967741935484,25.0,0.0,1017.8
2018-11-05 09:15:00,15.125,93.25,0.48629032258064514,26.25,1.35,1017.8
2018-11-05 09:30:00,15.149999999999999,93.5,0.4854838709677419,27.5,2.7,1017.8
2018-11-05 09:45:00,15.174999999999999,93.75,0.4846774193548387,28.75,4.050000000000001,1017.8
2018-11-05 10:00:00,15.2,94.0,0.4838709677419355,30.0,5.4,1017.8
2018-11-05 10:15:00,15.25,94.0,0.48306451612903223,32.5,5.95,1017.8
2018-11-05 10:30:00,15.3,94.0,0.482258064516129,35.0,6.5,1017.8
2018-11-05 10:45:00,15.35,94.0,0.4814516129032258,37.5,7.05,1017.8
2018-11-05 11:00:00,15.4,94.0,0.4806451612903226,40.0,7.6,1017.8
2018-11-05 11:15:00,15.45,94.0,0.4798387096774194,45.0,5.699999999999999,1017.8
2018-11-05 11:30:00,15.5,94.0,0.4790322580645161,50.0,3.8,1017.8
2018-11-05 11:45:00,15.55,94.0,0.4782258064516129,55.0,1.9000000000000004,1017.8
2018-11-05 12:00:00,15.6,94.0,0.4774193548387097,60.0,0.0,1017.8
2018-11-05 12:15:00,15.7,94.5,0.47661290322580646,65.0,1.35,1017.8
2018-11-05 12:30:00,15.8,95.0,0.47580645161290325,70.0,2.7,1017.8
2018-11-05 12:45:00,15.9,95.5,0.475,75.0,4.050000000000001,1017.8
2018-11-05 13:00:00,16.0,96.0,0.47419354838709676,80.0,5.4,1017.8
2018-11-05 13:15:00,16.1,96.0,0.47338709677419355,75.0,5.4,1017.9749999999999
2018-11-05 13:30:00,16.2,96.0,0.47258064516129034,70.0,5.4,1018.15
2018-11-05 13:45:00,16.299999999999997,96.0,0.4717741935483871,65.0,5.4,1018.325
2018-11-05 14:00:00,16.4,96.0,0.47096774193548385,60.0,5.4,1018.5
2018-11-05 14:15:00,16.599999999999998,96.0,0.47016129032258064,67.5,5.95,1018.5
2018-11-05 14:30:00,16.799999999999997,96.0,0.4693548387096774,75.0,6.5,1018.5
2018-11-05 14:45:00,17.0,96.0,0.4685483870967742,82.5,7.05,1018.5
2018-11-05 15:00:00,17.2,96.0,0.467741935483871,90.0,7.6,1018.5
2018-11-05 15:15:00,17.4,96.0,0.4669354838709677,87.5,7.6,1018.5
2018-11-05 15:30:00,17.6,96.0,0.4661290322580645,85.0,7.6,1018.5
2018-11-05 15:45:00,17.8,96.0,0.4653225806451613,82.5,7.6,1018.5
2018-11-05 16:00:00,18.0,96.0,0.4645161290322581,80.0,7.6,1018.5
2018-11-05 16:15:00,18.4,94.75,0.4637096774193548,85.0,7.6,1018.25
2018-11-05 16:30:00,18.8,93.5,0.4629032258064516,90.0,7.6,1018.0
2018-11-05 16:45:00,19.200000000000003,92.25,0.4620967741935484,95.0,7.6,1017.75
2018-11-05 17:00:00,19.6,91.0,0.4612903225806452,100.0,7.6,1017.5
2018-11-05 17:15:00,19.825000000000003,90.25,0.46048387096774196,107.5,7.6,1017.225
2018-11-05 17:30:00,20.05,89.5,0.4596774193548387,115.0,7.6,1016.95
2018-11-05 17:45:00,20.275,88.75,0.4588709677419355,122.5,7.6,1016.675
2018-11-05 18:00:00,20.5,88.0,0.45806451612903226,130.0,7.6,1016.4
2018-11-05 18:15:00,20.675,87.75,0.45725806451612905,127.5,8.05,1016.075
2018-11-05 18:30:00,20.85,87.5,0.4564516129032258,125.0,8.5,1015.75
2018-11-05 18:45:00,21.025,87.25,0.45564516129032256,122.5,8.95,1015.425
2018-11-05 19:00:00,21.2,87.0,0.45483870967741935,120.0,9.4,1015.1
2018-11-05 19:15:00,21.5,86.5,0.45403225806451614,120.0,9.85,1014.925
2018-11-05 19:30:00,21.799999999999997,86.0,0.4532258064516129,120.0,10.3,1014.75
2018-11-05 19:45:00,22.099999999999998,85.5,0.45241935483870965,120.0,10.75,1014.575
2018-11-05 20:00:00,22.4,85.0,0.45161290322580644,120.0,11.2,1014.4
2018-11-05 20:15:00,22.549999999999997,84.5,0.4508064516129032,122.5,12.55,1014.3
2018-11-05 20:30:00,22.7,84.0,0.45,125.0,13.9,1014.2
2018-11-05 20:45:00,22.85,83.5,0.4491935483870968,127.5,15.25,1014.1
2018-11-05 21:00:00,23.0,83.0,0.4483870967741935,130.0,16.6,1014.0
2018-11-05 21:15:00,22.975,83.0,0.4475806451612903,127.5,15.700000000000001,1014.0
2018-11-05 21:30:00,22.95,83.0,0.4467741935483871,125.0,14.8,1014.0
2018-11-05 21:45:00,22.924999999999997,83.0,0.4459677419354839,122.5,13.9,1014.0
2018-11-05 22:00:00,22.9,83.0,0.44516129032258067,120.0,13.0,1014.0
2018-11-05 22:15:00,22.599999999999998,84.25,0.4443548387096774,105.0,11.1,1013.925
2018-11-05 22:30:00,22.299999999999997,85.5,0.4435483870967742,90.0,9.2,1013.85
2018-11-05 22:45:00,22.0,86.75,0.442741935483871,75.0,7.300000000000001,1013.7750000000001
2018-11-05 23:00:00,21.7,88.0,0.44193548387096776,60.0,5.4,1013.7
2018-11-05 23:15:00,21.525,89.5,0.44112903225806455,62.5,6.85,1013.8000000000001
2018-11-05 23:30:00,21.35,91.0,0.4403225806451613,65.0,8.3,1013.9000000000001
2018-11-05 23:45:00,21.175,92.5,0.43951612903225806,67.5,9.75,1014.0
2018-11-06 00:00:00,21.0,94.0,0.43870967741935485,70.0,11.2,1014.1
2018-11-06 00:15:00,21.05,93.75,0.43790322580645163,82.5,11.649999999999999,1014.175
2018-11-06 00:30:00,21.1,93.5,0.4370967741935484,95.0,12.1,1014.25
2018-11-06 00:45:00,21.15,93.25,0.43629032258064515,107.5,12.55,1014.325
2018-11-06 01:00:00,21.2,93.0,0.43548387096774194,120.0,13.0,1014.4
2018-11-06 01:15:00,21.3,92.5,0.4346774193548387,125.0,13.0,1014.4
2018-11-06 01:30:00,21.4,92.0,0.43387096774193545,130.0,13.0,1014.4
2018-11-06 01:45:00,21.5,91.5,0.43306451612903224,135.0,13.0,1014.4
2018-11-06 02:00:00,21.6,91.0,0.432258064516129,140.0,13.0,1014.4
2018-11-06 02:15:00,21.35,92.0,0.4314516129032258,142.5,12.55,1014.475
2018-11-06 02:30:00,21.1,93.0,0.4306451612903226,145.0,12.1,1014.55
2018-11-06 02:45:00,20.85,94.0,0.42983870967741933,147.5,11.649999999999999,1014.625
2018-11-06 03:00:00,20.6,95.0,0.4290322580645161,150.0,11.2,1014.7
2018-11-06 03:15:00,20.575000000000003,95.25,0.4282258064516129,145.0,10.299999999999999,1014.5250000000001
2018-11-06 03:30:00,20.55,95.5,0.4274193548387097,140.0,9.399999999999999,1014.35
2018-11-06 03:45:00,20.525,95.75,0.4266129032258065,135.0,8.5,1014.175
2018-11-06 04:00:00,20.5,96.0,0.4258064516129032,130.0,7.6,1014.0
2018-11-06 04:15:00,20.625,96.25,0.425,137.5,8.95,1013.85
2018-11-06 04:30:00,20.75,96.5,0.4241935483870968,145.0,10.3,1013.7
2018-11-06 04:45:00,20.875,96.75,0.42338709677419356,152.5,11.65,1013.55
2018-11-06 05:00:00,21.0,97.0,0.42258064516129035,160.0,13.0,1013.4
2018-11-06 05:15:00,21.25,96.75,0.4217741935483871,160.0,12.55,1013.3
2018-11-06 05:30:00,21.5,96.5,0.42096774193548386,160.0,12.1,1013.2
2018-11-06 05:45:00,21.75,96.25,0.42016129032258065,160.0,11.649999999999999,1013.1
2018-11-06 06:00:00,22.0,96.0,0.41935483870967744,160.0,11.2,1013.0
2018-11-06 06:15:00,22.1,95.5,0.4185483870967742,165.0,11.2,1012.925
2018-11-06 06:30:00,22.2,95.0,0.41774193548387095,170.0,11.2,1012.85
2018-11-06 06:45:00,22.299999999999997,94.5,0.41693548387096774,175.0,11.2,1012.7750000000001
2018-11-06 07:00:00,22.4,94.0,0.4161290322580645,180.0,11.2,1012.7
2018-11-06 07:15:00,22.5,93.5,0.4153225806451613,177.5,10.299999999999999,1012.6750000000001
2018-11-06 07:30:00,22.6,93.0,0.4145161290322581,175.0,9.399999999999999,1012.6500000000001
2018-11-06 07:45:00,22.7,92.5,0.4137096774193548,172.5,8.5,1012.625
2018-11-06 08:00:00,22.8,92.0,0.4129032258064516,170.0,7.6,1012.6
2018-11-06 08:15:00,22.85,92.0,0.4120967741935484,182.5,7.05,1012.7
2018-11-06 08:30:00,22.9,92.0,0.41129032258064513,195.0,6.5,1012.8
2018-11-06 08:45:00,22.95,92.0,0.4104838709677419,207.5,5.95,1012.9
2018-11-06 09:00:00,23.0,92.0,0.4096774193548387,220.0,5.4,1013.0
2018-11-06 09:15:00,22.925,92.25,0.4088709677419355,212.5,5.95,1013.0
2018-11-06 09:30:00,22.85,92.5,0.4080645161290323,205.0,6.5,1013.0
2018-11-06 09:45:00,22.775,92.75,0.407258064516129,197.5,7.05,1013.0
2018-11-06 10:00:00,22.7,93.0,0.4064516129032258,190.0,7.6,1013.0
2018-11-06 10:15:00,22.7,93.0,0.4056451612903226,190.0,7.6,1013.075
2018-11-06 10:30:00,22.7,93.0,0.40483870967741936,190.0,7.6,1013.15
2018-11-06 10:45:00,22.7,93.0,0.40403225806451615,190.0,7.6,1013.2249999999999
2018-11-06 11:00:00,22.7,93.0,0.4032258064516129,190.0,7.6,1013.3
2018-11-06 11:15:00,22.575,93.5,0.40241935483870966,185.0,8.05,1013.2249999999999
2018-11-06 11:30:00,22.45,94.0,0.40161290322580645,180.0,8.5,1013.15
2018-11-06 11:45:00,22.325,94.5,0.40080645161290324,175.0,8.95,1013.075
2018-11-06 12:00:00,22.2,95.0,0.4,170.0,9.4,1013.0
2018-11-06 12:15:00,22.275,95.0,0.39919354838709675,188.75,7.050000000000001,1013.175
2018-11-06 12:30:00,22.35,95.0,0.39838709677419354,207.5,4.7,1013.35
2018-11-06 12:45:00,22.425,95.0,0.3975806451612903,226.25,2.3499999999999996,1013.5250000000001
2018-11-06 13:00:00,22.5,95.0,0.3967741935483871,245.0,0.0,1013.7
2018-11-06 13:15:00,21.875,90.75,0.3959677419354839,263.75,5.575,1014.2
2018-11-06 13:30:00,21.25,86.5,0.3951612903225806,282.5,11.15,1014.7
2018-11-06 13:45:00,20.625,82.25,0.3943548387096774,301.25,16.725,1015.2
2018-11-06 14:00:00,20.0,78.0,0.3935483870967742,320.0,22.3,1015.7
2018-11-06 14:15:00,20.225,79.0,0.392741935483871,327.5,19.075,1015.875
2018-11-06 14:30:00,20.45,80.0,0.39193548387096777,335.0,15.850000000000001,1016.05
2018-11-06 14:45:00,20.674999999999997,81.0,0.3911290322580645,342.5,12.625,1016.225
2018-11-06 15:00:00,20.9,82.0,0.3903225806451613,350.0,9.4,1016.4
2018-11-06 15:15:00,21.075,80.5,0.3895161290322581,272.5,8.95,1016.4
2018-11-06 15:30:00,21.25,79.0,0.3887096774193548,195.0,8.5,1016.4
2018-11-06 15:45:00,21.425,77.5,0.38790322580645165,117.5,8.05,1016.4
2018-11-06 16:00:00,21.6,76.0,0.3870967741935484,40.0,7.6,1016.4
2018-11-06 16:15:00,21.75,74.5,0.38629032258064516,36.25,5.699999999999999,1016.4
2018-11-06 16:30:00,21.9,73.0,0.38548387096774195,32.5,3.8,1016.4
2018-11-06 16:45:00,22.05,71.5,0.3846774193548387,28.75,1.9000000000000004,1016.4
2018-11-06 17:00:00,22.2,70.0,0.38387096774193546,25.0,0.0,1016.4
2018-11-06 17:15:00,22.6,68.0,0.38306451612903225,21.25,1.9,1016.05
2018-11-06 17:30:00,23.0,66.0,0.38225806451612904,17.5,3.8,1015.7
2018-11-06 17:45:00,23.4,64.0,0.3814516129032258,13.75,5.699999999999999,1015.35
2018-11-06 18:00:00,23.8,62.0,0.38064516129032255,10.0,7.6,1015.0
2018-11-06 18:15:00,24.0,62.25,0.37983870967741934,12.5,7.05,1014.925
2018-11-06 18:30:00,24.200000000000003,62.5,0.3790322580645161,15.0,6.5,1014.85
2018-11-06 18:45:00,24.400000000000002,62.75,0.3782258064516129,17.5,5.95,1014.7750000000001
2018-11-06 19:00:00,24.6,63.0,0.3774193548387097,20.0,5.4,1014.7
2018-11-06 19:15:00,24.675,60.5,0.37661290322580643,100.0,7.300000000000001,1014.7
2018-11-06 19:30:00,24.75,58.0,0.3758064516129032,180.0,9.2,1014.7
2018-11-06 19:45:00,24.825,55.5,0.375,260.0,11.1,1014.7
2018-11-06 20:00:00,24.9,53.0,0.3741935483870968,340.0,13.0,1014.7
2018-11-06 20:15:00,24.599999999999998,51.5,0.37338709677419357,345.0,13.45,1014.875
2018-11-06 20:30:00,24.299999999999997,50.0,0.3725806451612903,350.0,13.9,1015.05
2018-11-06 20:45:00,24.0,48.5,0.3717741935483871,355.0,14.350000000000001,1015.225
2018-11-06 21:00:00,23.7,47.0,0.3709677419354839,360.0,14.8,1015.4
2018-11-06 21:15:00,23.35,47.75,0.3701612903225806,277.5,13.450000000000001,1015.475
2018-11-06 21:30:00,23.0,48.5,0.36935483870967745,195.0,12.100000000000001,1015.55
2018-11-06 21:45:00,22.65,49.25,0.3685483870967742,112.5,10.75,1015.625
2018-11-06 22:00:00,22.3,50.0,0.36774193548387096,30.0,9.4,1015.7
2018-11-06 22:15:00,21.675,54.0,0.36693548387096775,25.0,8.95,1015.7
2018-11-06 22:30:00,21.05,58.0,0.3661290322580645,20.0,8.5,1015.7
2018-11-06 22:45:00,20.425,62.0,0.3653225806451613,15.0,8.05,1015.7
2018-11-06 23:00:00,19.8,66.0,0.36451612903225805,10.0,7.6,1015.7
2018-11-06 23:15:00,19.475,69.0,0.36370967741935484,10.0,5.699999999999999,1015.7
2018-11-06 23:30:00,19.15,72.0,0.3629032258064516,10.0,3.8,1015.7
2018-11-06 23:45:00,18.825,75.0,0.36209677419354835,10.0,1.9000000000000004,1015.7
2018-11-07 00:00:00,18.5,78.0,0.3612903225806452,10.0,0.0,1015.7
2018-11-07 00:15:00,18.125,79.25,0.3604838709677419,10.0,0.0,1015.8000000000001
2018-11-07 00:30:00,17.75,80.5,0.3596774193548387,10.0,0.0,1015.9000000000001
2018-11-07 00:45:00,17.375,81.75,0.3588709677419355,10.0,0.0,1016.0
2018-11-07 01:00:00,17.0,83.0,0.35806451612903223,10.0,0.0,1016.1
2018-11-07 01:15:00,16.95,83.75,0.35725806451612907,10.0,1.9,1016.1
2018-11-07 01:30:00,16.9,84.5,0.3564516129032258,10.0,3.8,1016.1
2018-11-07 01:45:00,16.85,85.25,0.3556451612903226,10.0,5.699999999999999,1016.1
2018-11-07 02:00:00,16.8,86.0,0.3548387096774194,10.0,7.6,1016.1
2018-11-07 02:15:00,16.85,85.5,0.3540322580645161,11.25,5.699999999999999,1016.35
2018-11-07 02:30:00,16.9,85.0,0.35322580645161294,12.5,3.8,1016.6
2018-11-07 02:45:00,16.95,84.5,0.3524193548387097,13.75,1.9000000000000004,1016.85
2018-11-07 03:00:00,17.0,84.0,0.35161290322580646,15.0,0.0,1017.1
2018-11-07 03:15:00,16.75,85.25,0.35080645161290325,16.25,0.0,1017.175
2018-11-07 03:30:00,16.5,86.5,0.35,17.5,0.0,1017.25
